CustomerId,CredRate,Geography,Gender,Age,Tenure,Balance,Prod Number,HasCrCard,ActMem,EstimatedSalary,Exited
15624667,684,France,Male,35,6,122284.35,1,1,1,78497.469,0
15812888,447,France,Male,41,3,0,4,1,1,177741.351,1
15724154,625,Germany,Female,49,4,115654.284,1,1,0,114131.367,1
15749540,585,France,Male,36,7,0,2,1,0,84854.781,0
15621063,516,France,Female,42,8,50605.425,1,1,0,42171.768,0
15661626,732,Germany,Female,45,6,88913.16,1,1,0,73342.53,1
15698703,628,Germany,Male,40,5,163591.488,2,1,1,116197.173,0
15801431,682,Spain,Female,48,9,91078.209,1,1,1,44759.61,0
15649451,746,France,Male,25,9,0,2,0,1,79855.623,0
15626156,655,France,Female,60,3,0,2,1,1,78283.305,0
15606158,644,France,Female,39,9,0,1,1,0,3366.837,0
15589496,778,France,Male,34,5,125157.654,2,0,0,61154.388,0
15730345,617,France,Female,35,2,94057.29,1,1,1,132872.814,0
15572038,660,Germany,Male,35,9,102553.722,1,1,0,170002.764,1
15643439,537,France,Male,47,10,0,2,0,1,22934.358,0
15604158,554,France,Female,39,10,0,2,1,1,16552.737,0
15657396,806,France,Male,31,9,0,2,0,1,126151.524,0
15709478,611,Germany,Male,37,1,105772.248,2,0,1,144957.861,0
15628824,665,France,Female,37,5,144350.838,1,0,1,165187.872,0
15814519,648,France,Female,37,7,0,2,1,0,174815.028,0
15636520,692,France,Male,27,1,112992.777,1,0,0,7110.414,0
15794414,507,Spain,Male,46,6,83505.312,1,1,1,46281.861,0
15643671,696,Germany,Male,49,5,87332.598,2,1,0,137205.756,1
15700650,681,France,Male,34,3,0,2,0,0,50234.58,0
15680224,687,France,Female,26,6,0,2,1,1,29618.217,0
15784286,641,Spain,Male,40,5,91930.617,1,1,1,90573.363,0
15693996,507,France,Female,33,1,102107.394,1,0,0,128620.791,0
15764343,688,Spain,Female,46,8,140113.548,1,1,0,23658.489,0
15704168,535,Germany,Male,38,8,114727.716,1,0,0,54698.184,1
15680197,701,France,Male,41,10,0,2,1,1,131631.993,0
15633729,488,France,Male,43,10,101476.017,1,1,1,25498.8,0
15577683,539,France,Female,29,4,0,2,1,1,90827.271,0
15800746,674,France,Male,45,7,130400.262,1,1,1,92332.71,1
15788686,538,Spain,Male,40,8,0,2,1,1,22998.96,0
15742798,829,France,Female,22,7,135113.796,1,1,0,136897.137,1
15596647,768,France,Male,54,8,62741.466,1,1,1,62442.945,0
15756070,585,Spain,Female,44,4,0,2,0,1,91555.614,0
15775116,581,France,Male,31,3,0,2,0,0,80136.549,0
15575428,682,Germany,Female,35,2,105695.028,2,1,1,15219.882,0
15654074,653,France,Male,38,8,107384.175,1,1,0,135421.515,0
15695872,712,France,Female,30,1,80614.431,1,1,1,159851.871,0
15568885,620,Germany,Female,34,8,92026.413,1,1,0,108604.881,0
15725036,709,France,Male,42,9,106692.039,1,0,1,69428.565,0
15632665,832,France,Male,61,2,0,1,0,1,115024.194,1
15571476,635,Spain,Male,38,0,92931.426,1,0,0,142510.167,0
15776850,749,Spain,Female,43,1,111788.118,1,1,1,150461.532,0
15623649,629,Spain,Male,32,3,0,2,1,1,13864.176,0
15751131,836,Spain,Female,41,7,135272.556,1,1,1,140432.571,0
15688128,542,Spain,Male,34,8,97788.537,1,0,1,130252.626,0
15678412,645,France,Female,45,8,76793.337,1,0,0,20302.866,0
15770291,844,France,Female,29,8,0,2,0,0,132607.827,0
15583392,747,Germany,Male,37,9,122198.724,3,1,0,76923.405,1
15690731,645,France,Male,40,6,118270.116,1,1,1,175190.499,0
15697948,752,Spain,Female,36,3,0,2,1,1,43654.59,0
15608328,760,Spain,Female,41,6,0,2,0,0,91342.107,0
15766378,714,Germany,Female,45,9,95788.773,2,1,1,147705.921,0
15600813,717,France,Male,50,9,81275.184,1,1,1,112163.913,0
15706217,645,Germany,Male,28,7,105719.427,2,1,1,31041.054,0
15601417,681,France,Male,32,3,133996.023,2,1,1,81870.633,0
15610972,681,Germany,Female,44,4,82004.184,2,0,0,21787.956,1
15674620,679,Germany,Female,37,8,69636.483,2,0,1,157385.781,0
15785350,528,Spain,Male,23,7,94270.401,1,1,0,153236.673,0
15749119,710,France,Female,31,3,0,2,1,1,101060.154,0
15756535,733,Germany,Male,39,5,82384.659,1,1,1,84404.7,0
15700965,724,France,Female,32,6,0,2,1,1,135024.111,0
15791851,726,France,Female,34,0,167161.275,1,1,1,91833.138,0
15717156,520,France,Male,30,3,129056.886,2,1,1,808.659,0
15740846,556,France,Male,40,5,113318.865,1,1,1,85611.96,0
15573284,579,France,Female,45,2,0,2,0,0,10362.951,0
15729083,674,France,Male,36,2,139073.13,1,0,1,24721.848,0
15611612,570,France,Female,29,0,0,1,1,0,33383.187,0
15694381,631,France,Male,51,8,90589.32,1,1,0,154429.11,0
15651737,623,Spain,Male,44,1,74993.193,1,0,1,72745.902,0
15663168,665,France,Male,35,8,99841.086,1,1,0,152359.191,0
15643426,523,Spain,Female,36,8,102312.486,1,0,0,11877.696,0
15618245,706,Germany,Male,31,1,105318.072,2,1,0,48995.577,0
15717527,619,France,Female,49,9,130823.991,1,1,0,34368.165,0
15793478,593,Germany,Female,39,8,136252.512,1,1,0,24547.14,1
15642248,608,Spain,Male,66,8,111541.815,1,1,1,59182.371,0
15640377,526,France,Female,36,0,0,2,1,0,87990.867,0
15723950,684,Spain,Male,40,2,63261.918,1,1,1,103921.956,1
15590327,604,Germany,Female,42,10,149428.305,1,1,0,88463.826,0
15706199,636,Germany,Male,36,6,86978.988,1,0,0,163853.352,0
15671514,669,Spain,Female,33,8,0,2,0,1,115684.245,0
15727041,624,France,Male,71,7,0,2,1,1,97957.647,0
15738063,631,France,Male,29,2,0,2,1,1,16723.656,0
15711733,753,France,Male,48,4,0,2,0,1,132139.278,0
15652320,588,France,Male,40,5,0,2,0,0,90654.912,0
15634180,729,Germany,Male,26,4,87541.29,2,1,0,35420.742,0
15694566,602,France,Female,42,10,0,2,0,0,152928.999,1
15726103,689,Germany,Female,55,1,68667.129,1,1,0,38128.275,1
15646351,486,Spain,Male,27,7,0,2,1,0,25940.736,0
15730044,809,Germany,Female,42,6,58048.146,3,0,1,164193.129,1
15795186,562,France,Male,38,5,0,1,1,0,104130.18,0
15784890,763,Spain,Female,32,8,0,2,1,0,15052.977,0
15694125,669,France,Male,57,5,0,2,1,1,51188.184,0
15565891,709,France,Male,39,8,0,2,1,0,50592.681,0
15674254,554,Spain,Female,45,4,0,2,1,1,174070.845,0
15775206,699,France,Male,37,10,0,2,0,0,74936.736,0
15797627,732,Spain,Male,54,0,120824.73,1,0,1,12063.96,0
15649853,625,France,Female,45,3,0,1,1,1,166026.735,1
15610379,599,France,Male,30,9,94899.312,1,1,1,109012.077,0
15659800,584,Spain,Female,50,1,0,1,0,1,137310.975,1
15716236,499,France,Male,35,10,0,2,1,0,9650.286,0
15672053,526,Spain,Male,38,2,0,2,0,0,52209.882,0
15663933,625,Germany,Female,35,5,77532.714,2,1,0,147096.72,1
15814236,537,Spain,Female,38,1,87245.154,1,1,1,92346.228,0
15583597,696,Spain,Male,47,1,96082.74,1,1,1,72532.062,0
15607395,679,France,Female,33,9,101275.785,2,1,0,159626.205,0
15694556,684,France,Male,60,2,104907.222,1,1,0,108231.93,1
15744109,850,France,Male,32,4,0,1,1,1,162559.818,0
15800688,495,Spain,Female,42,7,0,2,0,0,117364.077,0
15810878,537,Spain,Female,38,6,127608.102,1,0,1,133017.786,0
15587835,850,France,Male,41,3,122775.138,1,0,1,52059.834,0
15763515,513,France,Male,30,5,0,2,1,0,146271.294,0
15725882,618,Germany,Female,40,1,119920.968,2,1,1,49046.238,0
15788022,802,Germany,Female,41,4,81681.876,2,0,1,152265.294,0
15663917,547,France,Male,43,1,83115.324,1,0,1,72236.619,0
15656865,613,Germany,Male,69,9,70900.641,1,0,1,7876.431,0
15667971,592,Germany,Female,34,6,91929.537,2,1,1,92366.082,0
15800366,546,France,Male,29,5,0,1,1,1,85341.555,0
15717231,721,Germany,Male,37,4,88613.64,1,0,0,81739.494,0
15643188,671,Germany,Female,47,7,103143.384,2,1,0,137874.888,1
15671351,624,Spain,Male,35,2,0,2,1,0,78579.531,0
15573628,751,Germany,Female,51,7,133267.311,1,1,0,131770.269,1
15698953,636,Spain,Male,36,1,0,3,1,1,66643.29,1
15753888,607,Spain,Female,62,8,97204.176,1,1,1,21048.093,1
15737961,509,Germany,Female,29,0,96941.313,2,1,1,83608.353,0
15801701,653,Spain,Male,35,9,0,2,1,1,41360.445,0
15684419,709,Spain,Female,37,8,0,3,1,0,64564.704,0
15794266,559,France,Male,32,9,130773.168,1,1,0,93204.882,0
15810711,684,Germany,Male,37,4,124628.769,2,1,1,47130.561,0
15771270,635,France,Female,27,8,114724.404,1,1,1,137624.445,1
15607786,709,France,Male,26,6,140896.467,1,0,1,3969.693,0
15624519,656,Germany,Female,49,9,87383.583,1,1,0,67294.098,1
15799910,793,France,Male,32,2,0,2,1,0,174435.867,1
15602479,609,Spain,Male,37,5,116381.511,1,1,1,24114.438,0
15617419,618,Germany,Female,29,10,90283.59,2,1,1,29273.976,0
15657603,850,France,Female,35,6,73516.473,1,1,0,741.6,0
15570379,669,Spain,Male,51,3,79944.777,1,0,0,76725.693,1
15772996,594,Germany,Male,40,0,136883.196,2,1,1,75158.037,0
15729574,616,Spain,Male,71,4,0,2,1,1,156239.442,0
15737267,676,France,Female,49,1,0,1,1,0,71408.079,1
15799128,608,Spain,Female,38,9,92166.084,1,0,1,51840.594,0
15813327,710,France,Male,21,4,98217.864,2,1,1,50572.791,0
15711921,695,France,Male,29,5,0,2,1,1,6093.396,0
15654300,530,Germany,Male,33,9,67718.052,1,0,1,91525.203,0
15569945,509,Spain,Male,29,1,0,2,1,0,62201.826,0
15569666,517,France,Female,45,4,0,1,0,0,155406.924,1
15681887,758,Germany,Male,33,0,116228.286,2,1,1,23945.652,0
15608873,665,France,Male,51,2,0,1,0,0,48018.024,0
15762091,631,Germany,Female,22,6,125216.928,1,1,1,57372.759,0
15722053,576,Spain,Male,33,3,0,2,0,1,171100.845,0
15782100,544,Spain,Male,22,3,59834.988,1,0,1,99285.651,0
15765300,596,Germany,Male,40,5,56150.127,3,1,0,133761.087,1
15743570,481,France,Female,34,5,0,2,1,1,112728.114,0
15608541,498,France,Male,46,1,82671.894,1,1,0,91759.302,1
15750671,512,Spain,Male,31,6,0,2,1,0,151616.034,0
15813659,594,France,Female,56,7,0,1,1,0,23594.265,1
15757867,570,France,Female,30,10,158556.168,1,1,0,87340.788,1
15652914,721,Spain,Male,38,7,0,1,0,1,48181.32,0
15723818,453,France,Female,37,4,118651.284,2,1,0,8054.28,0
15713819,562,France,Male,48,3,83113.164,1,1,1,146805.075,0
15656484,682,France,Male,40,4,0,2,1,1,126671.319,0
15778515,748,France,Male,40,3,85767.399,1,0,0,154364.256,0
15803840,729,France,Female,32,9,0,2,0,0,135723.096,0
15735339,663,France,Male,39,4,0,1,1,0,69195.645,0
15600392,735,France,Female,53,8,111460.824,2,0,1,153409.437,1
15625740,627,Germany,Male,62,3,129083.706,2,1,1,128793.87,0
15663817,713,France,Male,46,5,0,1,1,1,50131.458,0
15734461,562,Germany,Male,31,2,101437.38,1,0,1,167733.27,0
15780142,632,France,Male,43,2,90012.159,1,1,0,21847.788,0
15709920,479,France,Female,33,2,187348.977,1,0,0,45697.329,1
15684248,658,Spain,Male,21,7,0,2,0,1,138851.883,0
15643158,598,France,Female,40,9,0,1,1,0,61616.331,1
15693902,597,France,Male,19,2,0,2,1,1,81933.066,0
15578307,512,France,Female,33,6,109516.779,2,1,1,75313.773,0
15585379,704,France,Male,39,2,100372.518,1,1,0,179536.464,0
15758510,474,France,Male,26,6,0,2,0,0,137242.098,0
15692918,604,Germany,Male,36,10,102191.67,1,1,1,121387.833,0
15705301,683,France,Male,41,6,86126.868,2,1,1,165929.526,0
15718231,537,France,Male,28,0,80066.979,2,1,1,170855.937,0
15567991,794,Spain,Male,31,0,130392.306,2,0,1,158079.096,0
15772650,732,France,Male,55,9,122918.418,1,0,1,2941.353,1
15574795,495,France,Female,38,2,56783.709,1,1,1,42380.748,0
15706036,552,Germany,Male,38,10,119044.008,2,1,1,41905.818,0
15723856,602,France,Female,29,3,79932.96,2,1,1,56239.173,0
15812920,607,Germany,Male,40,5,81535.095,1,0,1,163438.425,0
15691287,675,Germany,Female,33,0,127634.625,1,1,0,58333.545,1
15804797,443,France,Female,54,3,124693.173,1,1,1,63176.607,1
15708650,727,France,Female,31,2,46972.872,2,0,1,144345.123,0
15712777,482,France,Male,38,4,112478.571,1,1,0,32263.308,0
15786469,686,France,Female,34,1,0,2,1,0,78550.632,0
15669219,588,Germany,Male,35,3,93920.742,1,1,0,85048.938,0
15641004,605,Spain,Female,48,10,135284.328,1,0,1,120137.724,0
15648067,583,France,Male,39,1,116369.352,2,1,0,65796.84,0
15704014,738,Germany,Male,37,7,126855.828,2,1,0,175800.582,0
15645136,744,Spain,Male,30,1,115258.608,1,1,0,109372.932,0
15709604,781,France,Male,23,2,96690.132,1,1,0,156458.889,0
15713637,699,France,Male,34,2,105721.803,1,1,0,166704.678,0
15793901,639,France,Female,27,2,0,2,0,0,112719.762,0
15569759,583,France,Female,27,4,0,3,1,0,146802.069,0
15712930,587,France,Male,42,1,0,1,0,0,110706.219,0
15586504,694,France,Male,40,9,0,2,1,0,36416.727,0
15677317,570,France,Female,29,4,137736.027,1,1,1,118227.213,1
15664270,692,Germany,Male,45,6,127875.636,4,1,0,169475.265,1
15731519,511,France,Female,30,5,0,2,1,0,129595.374,0
15745623,788,France,Male,32,4,100871.622,1,0,0,80431.731,0
15813862,526,Spain,Male,66,7,118840.14,2,1,1,142529.301,0
15641934,749,Spain,Female,46,9,59924.529,1,1,0,70877.808,1
15713043,691,France,Female,33,6,0,2,1,1,90367.479,0
15700749,481,France,Female,39,6,0,1,1,1,22209.786,0
15697567,752,France,Male,33,4,0,2,1,1,35613.702,0
15715414,658,France,Female,38,6,92605.59,1,0,0,140099.184,0
15639530,679,Spain,Male,42,2,0,1,1,1,151464.843,0
15726058,754,Germany,Male,27,7,105820.515,2,0,1,79117.209,0
15725665,679,France,Male,47,10,178691.49,2,1,0,172079.028,1
15698872,633,Spain,Female,39,2,0,2,0,0,172086.327,0
15812184,674,France,Female,31,1,0,1,1,0,116058.645,0
15742609,600,Germany,Male,28,2,104960.979,1,0,1,53914.761,0
15815043,645,Spain,Male,49,8,0,2,1,0,145811.34,0
15640648,698,France,Male,36,6,0,2,0,1,17308.782,0
15627203,508,Spain,Male,54,10,0,1,1,1,158174.424,0
15786196,555,France,Female,44,3,95193.63,3,1,0,54480.564,1
15612095,751,France,Female,48,9,0,1,1,0,123757.578,1
15674368,738,France,Female,39,1,84991.905,2,0,1,170487.774,0
15783477,706,Germany,Female,39,8,101600.919,1,0,1,6051.294,0
15757559,595,France,Female,53,7,0,2,1,0,37234.512,1
15591036,577,Germany,Female,43,3,115146.423,1,0,0,112626.648,1
15761241,578,Germany,Female,36,8,116770.59,1,1,1,129315.375,0
15695078,699,France,Male,32,3,0,2,1,1,153693.396,0
15645744,826,France,Female,30,5,0,2,0,1,141657.813,0
15566988,656,Germany,Female,46,7,127381.968,1,1,0,45535.635,1
15749300,556,France,Female,47,2,125922.843,1,1,1,45351.882,0
15594340,569,France,Male,41,4,108219.141,1,1,0,146835.027,1
15607065,765,France,Male,34,9,82651.644,1,0,0,124452.153,0
15778089,544,Spain,Male,37,2,0,2,0,0,121560.318,0
15773723,588,Spain,Female,22,9,60460.371,1,1,1,147181.275,1
15697035,740,Spain,Female,31,8,0,2,0,0,77991.732,0
15679668,850,Spain,Male,38,7,103841.046,1,0,1,145879.038,0
15709861,766,Germany,Male,30,4,115007.652,2,1,1,25991.37,0
15791958,849,France,Female,41,6,0,2,1,1,152283.159,1
15791030,612,France,Female,33,0,58410.288,2,1,0,92183.508,0
15695339,517,Germany,Male,53,0,98255.592,1,1,0,49208.49,1
15658813,645,France,Female,55,7,0,2,1,1,16532.397,0
15715709,696,Germany,Male,43,4,102682.242,1,0,1,143899.29,0
15722533,716,France,Female,40,3,0,2,0,1,150872.535,0
15683118,590,France,Male,32,9,0,2,1,0,125000.235,0
15672798,656,France,Female,45,7,131339.943,1,1,1,179452.926,0
15680112,473,Germany,Female,35,7,118354.257,1,1,0,170604.387,0
15714575,742,Germany,Female,44,8,97133.418,1,0,1,15637.743,1
15806808,834,Germany,Female,57,8,101053.44,3,1,0,126202.626,1
15590637,721,France,Male,41,7,0,2,0,1,54916.965,0
15657535,590,Spain,Male,29,10,0,1,1,1,46716.948,1
15696141,516,Spain,Female,31,7,0,1,1,0,42316.875,0
15811947,850,France,Male,33,0,112303.503,1,0,1,30330.468,0
15649024,748,France,Female,39,9,119579.004,1,1,1,53672.787,1
15594928,798,Germany,Female,38,4,116149.617,1,1,0,141432.831,0
15765532,612,Germany,Male,76,6,86550.192,1,1,1,172253.934,0
15741719,540,France,Female,40,3,148768.308,1,0,1,179876.475,0
15665629,719,Spain,Female,33,7,0,2,1,0,18014.931,0
15728917,598,France,Male,48,6,108614.277,1,1,0,27571.968,1
15762993,796,Spain,Male,32,5,92495.835,2,0,1,106049.592,0
15571193,579,Germany,Male,42,0,129947.688,1,1,1,20247.39,1
15653521,850,Germany,Female,40,7,94004.82,1,1,1,673.092,0
15802220,599,Spain,Male,35,6,123392.385,1,0,0,69183.729,0
15644132,724,France,Female,30,9,128228.283,1,1,1,97063.416,0
15600832,508,France,Female,43,9,0,1,1,0,93354.039,0
15797919,773,Spain,Male,37,2,92875.68,2,1,0,160441.524,0
15603743,526,France,Male,28,1,100863.396,1,0,1,113653.647,0
15579714,542,France,Female,29,7,0,2,0,1,176986.548,0
15634295,470,France,Male,35,1,86826.231,1,0,0,5366.07,0
15786680,805,Spain,Male,37,5,0,2,1,0,19735.929,0
15623499,548,Germany,Male,49,9,97594.101,1,0,0,114320.583,1
15691823,672,France,Male,37,5,137876.031,1,1,1,146486.709,0
15809279,773,France,Male,45,8,87189.489,1,1,1,102555.459,0
15758039,614,France,Male,44,6,0,2,0,1,94437.414,0
15807163,537,France,Female,38,10,0,1,0,0,47104.173,1
15631639,704,France,Female,40,6,85907.601,1,0,1,161968.095,0
15713770,586,Spain,Male,41,3,57486.204,1,1,0,75378.276,0
15698167,677,France,Female,24,0,133468.731,2,0,0,164622.555,0
15781710,558,Spain,Female,31,7,0,2,1,0,150048.252,0
15801296,634,Germany,Female,37,7,128932.965,2,1,0,173449.782,0
15704378,655,Germany,Male,37,9,109208.016,1,1,1,162217.296,0
15767891,619,Germany,Female,28,6,89237.457,2,1,0,43627.608,0
15640667,662,France,Female,41,4,0,2,1,0,113896.332,0
15702145,705,Spain,Male,33,7,61581.501,1,1,1,58385.295,0
15679738,527,Spain,Female,35,8,0,1,1,0,88228.377,1
15636634,630,Germany,Female,25,7,71691.129,1,1,0,84171.798,0
15809227,850,France,Male,35,2,0,2,1,1,51292.494,0
15601811,668,France,Female,53,10,99216.036,1,0,0,165582.504,1
15625494,573,France,Female,32,9,112789.656,2,1,1,117211.167,0
15723737,680,France,Male,27,3,0,1,1,0,29208.834,0
15682955,758,France,Female,32,2,75941.01,1,1,1,67856.787,0
15758856,597,France,Male,45,7,0,2,0,0,150980.805,0
15746065,580,Germany,Male,35,10,122653.269,2,1,1,22319.523,0
15783865,622,France,Male,59,5,107442.333,1,1,1,54386.487,0
15745455,638,Germany,Male,62,4,97844.931,2,1,1,66816.981,0
15583033,640,France,Female,20,4,0,2,0,1,70479.738,0
15644212,644,Spain,Male,28,0,0,2,1,0,107477.433,0
15735688,753,France,Female,31,6,95936.661,1,0,0,82175.193,0
15658577,629,France,Female,37,10,89591.625,3,0,1,22623.255,1
15606887,775,France,Female,30,5,0,1,1,0,174492.54,1
15783026,701,France,Female,41,2,0,1,1,0,43071.102,0
15579892,708,Spain,Male,19,7,101354.274,1,1,1,4042.593,0
15802088,521,Spain,Female,22,10,0,1,1,1,91180.755,0
15589323,636,France,Female,24,9,0,2,0,1,34947.648,0
15636395,529,France,Female,31,5,0,2,1,0,24135.507,0
15712772,757,France,Male,28,3,67843.035,1,1,1,179754.948,0
15700937,767,Spain,Female,24,5,0,2,1,1,60701.265,0
15766659,525,Spain,Male,33,5,0,2,1,0,144902.061,0
15814033,759,Spain,Male,38,1,0,2,1,0,18700.551,0
15783007,520,Germany,Female,45,1,110777.751,1,1,1,36938.16,1
15654183,738,France,Female,26,3,0,2,1,0,60735.744,0
15609899,548,Spain,Male,37,4,0,1,1,0,109587.312,0
15747323,535,Spain,Male,48,9,98525.223,1,1,0,141622.587,1
15582591,615,Spain,Male,59,4,140189.445,1,1,1,99247.653,0
15738835,850,Germany,Male,38,7,91787.229,2,0,0,39421.143,0
15782404,487,France,Female,34,2,86417.55,1,0,0,8176.5,0
15697480,731,France,Male,30,7,0,2,0,1,128777.481,0
15697045,726,Spain,Female,35,9,0,2,0,1,90501.282,0
15781234,609,France,Female,35,2,133110.387,1,1,0,126000.261,0
15579891,714,France,Male,52,4,90680.094,1,1,1,168097.725,0
15805690,694,Spain,Female,35,7,0,1,1,0,120213.387,1
15612139,786,France,Female,33,0,74732.445,1,0,1,139491.522,1
15568834,698,Spain,Male,27,6,112884.633,2,0,0,24888.996,0
15709917,601,France,Female,46,3,88382.484,1,0,0,123987.537,0
15718843,769,Spain,Male,41,1,65258.919,1,1,0,23151.357,0
15799494,850,Germany,Male,44,3,126354.285,2,0,1,167656.968,0
15673439,646,Spain,Female,50,5,128380.176,2,1,1,127987.65,1
15669011,659,France,Female,44,9,21152.979,1,0,1,152875.809,1
15581388,487,Spain,Male,33,8,131156.739,1,1,0,37229.265,0
15743153,740,Germany,Female,40,2,110065.653,2,1,1,27731.556,0
15579787,686,France,Male,39,4,0,2,1,0,139521.537,0
15759966,612,Spain,Female,36,5,107819.343,2,1,0,143474.922,0
15601045,655,Spain,Male,37,8,147337.722,2,0,0,68633.307,0
15764021,617,France,Male,34,1,55518.597,2,1,0,95368.725,0
15687218,674,France,Female,27,4,71229.906,1,0,1,45669.447,0
15626452,711,Spain,Male,32,5,0,2,1,1,132948.243,0
15700964,624,Germany,Female,27,7,94363.812,1,1,1,150648.624,0
15768887,597,Spain,Male,26,5,0,2,0,1,85643.217,0
15735358,682,Spain,Male,46,4,0,1,1,1,4188.852,0
15749472,775,France,Male,45,8,0,1,1,0,117339.012,0
15685872,727,France,Female,29,1,131986.809,1,1,1,156137.751,0
15760851,629,France,Male,31,6,0,2,1,0,84493.575,0
15734588,684,France,Male,46,0,0,2,1,1,32739.273,0
15784594,549,Germany,Female,37,1,117560.106,2,1,1,115649.946,0
15606435,593,Germany,Male,69,2,168311.817,2,0,1,95308.821,0
15790247,536,Spain,Male,40,9,0,2,1,1,10763.127,0
15676433,707,France,Female,36,6,0,1,0,0,88929.702,0
15625905,592,Spain,Male,41,0,0,2,1,0,59315.463,0
15626414,703,France,Male,44,6,88976.286,1,1,0,136365.03,0
15623220,723,Spain,Female,45,4,0,2,1,0,33492.951,0
15752857,452,Germany,Male,52,1,88598.826,2,0,0,82830.582,0
15677908,552,Spain,Male,42,4,0,2,0,0,176123.07,0
15773013,633,France,Female,47,0,0,1,1,1,5708.556,1
15623972,479,Germany,Female,23,9,111217.959,1,0,1,85633.452,0
15738627,768,France,Male,25,6,0,2,1,1,19094.103,0
15643392,742,France,Male,31,4,94715.19,1,1,1,17730.216,0
15684868,668,Germany,Male,56,9,99894.411,1,1,0,120956.976,1
15627854,707,Spain,Male,44,3,0,2,1,1,121569.309,0
15669253,754,Spain,Male,39,7,141922.782,2,1,0,120240.801,1
15758023,544,Germany,Male,47,5,94720.689,1,0,0,89929.872,1
15574558,718,Spain,Male,32,8,0,2,1,1,37259.397,0
15635256,762,France,Male,31,7,105918.615,1,1,1,143409.987,0
15680399,772,France,Male,23,2,0,2,1,0,16527.771,0
15674720,691,Germany,Female,37,7,110760.867,1,1,1,88346.196,1
15580249,502,France,Male,45,0,0,1,0,0,76196.889,0
15675431,563,France,Female,34,6,0,2,0,0,32883.237,0
15698285,676,France,Female,41,4,91311.426,1,1,1,71191.503,0
15810775,576,Spain,Male,52,2,90494.487,2,1,1,14979.744,0
15678173,629,Spain,Male,35,4,157129.92,2,0,1,142578.126,0
15665222,625,Spain,Male,52,8,109045.413,1,1,0,44089.452,0
15803908,628,France,Male,45,9,0,2,1,1,87176.304,0
15586039,471,Germany,Female,36,5,81057.366,2,1,1,86730.03,0
15802570,811,France,Female,45,5,0,2,1,1,131510.871,0
15781451,504,France,Male,42,3,121443.273,2,0,0,121661.019,0
15721019,687,France,Female,24,3,99445.743,1,1,0,142753.869,0
15738588,660,Germany,Female,37,2,119880.081,1,0,0,64290.492,0
15730657,548,France,Female,41,4,74337.12,1,0,1,50104.881,0
15739292,609,Germany,Male,31,9,93453.975,1,1,1,135196.299,0
15725945,659,Spain,Female,42,2,0,1,0,0,146460.879,1
15813159,526,France,Male,52,8,84231.423,1,0,1,19105.839,1
15636820,725,Germany,Male,40,8,93734.694,1,1,0,55825.11,0
15603880,519,Germany,Male,38,1,102727.476,1,1,1,54889.389,1
15619494,562,Germany,Female,31,9,105437.7,1,1,1,97807.509,0
15596992,482,Germany,Male,45,7,140718.114,1,1,0,65379.555,1
15735025,535,Spain,Male,37,3,157981.302,2,1,1,8317.368,0
15730759,561,France,Female,27,9,122073.3,1,1,0,137772.36,1
15752912,661,France,Female,30,7,0,2,1,0,64976.913,0
15711316,771,France,Male,27,2,0,2,1,1,179574.606,0
15738785,545,France,Male,26,7,0,2,0,1,140938.407,0
15777896,850,Germany,Female,33,2,75073.536,1,0,1,67425.876,0
15628963,601,Germany,Male,43,3,127673.208,2,1,1,100124.658,0
15742126,712,Germany,Male,38,7,119490.894,2,1,1,53204.193,0
15575623,589,France,Female,31,10,99571.788,1,1,0,133396.974,0
15741652,600,Spain,Male,37,8,159891.615,1,1,1,69428.088,0
15738884,642,Germany,Male,41,4,141999.822,1,1,0,60736.14,0
15615050,575,Germany,Male,47,9,97124.346,2,1,1,57106.962,1
15803005,570,Germany,Female,57,5,77911.875,1,0,1,93294.279,0
15743498,532,Germany,Male,52,9,123980.184,1,1,0,146872.791,1
15720463,796,France,Male,30,2,123536.439,2,1,0,56614.761,0
15588695,833,Spain,Male,32,6,0,1,1,1,39890.898,1
15665802,642,Spain,Female,36,6,0,2,1,1,88144.731,0
15571144,655,France,Male,28,10,0,2,0,1,113908.689,0
15750731,736,Germany,Male,50,9,104678.109,1,1,0,166824.36,1
15605134,617,France,Female,34,0,118120.185,2,1,0,164906.118,0
15626044,762,Germany,Male,28,3,112640.247,2,1,1,95421.618,0
15737910,703,Germany,Male,35,5,126621.972,2,1,0,151029.234,0
15761076,507,France,Male,41,3,52938.288,2,1,1,124682.481,0
15710105,581,Germany,Female,26,3,94589.505,1,1,1,166068,1
15577402,593,France,Male,31,9,0,2,0,1,18442.944,0
15803337,648,France,Male,23,9,151535.268,1,1,0,121209.048,0
15654372,462,Germany,Male,34,1,85214.304,2,1,0,124630.38,0
15585867,596,Spain,Male,36,2,0,2,0,1,113002.155,0
15662488,627,France,Female,44,5,0,2,1,0,74672.649,1
15604813,494,France,Male,40,7,0,2,0,1,142264.521,0
15611644,627,France,Male,73,0,131696.757,1,0,1,39254.103,0
15674928,850,Spain,Male,37,2,0,2,1,0,107972.991,0
15656100,632,France,Female,49,5,151166.43,1,0,0,126181.089,0
15764293,490,France,Male,33,1,0,2,1,1,72713.547,0
15636423,715,France,Male,40,7,0,1,1,1,127223.199,0
15607629,679,France,Male,48,8,0,2,1,0,21010.446,0
15577313,619,France,Male,44,3,105270.912,1,1,0,4567.653,1
